n_atoms,element_id_mean,element_id_std,element_id_min,element_id_max,element_id_median,element_id_p05,element_id_p25,element_id_p75,element_id_p95,element_id_skew,element_id_kurtosis,x_mean,x_std,x_min,x_max,x_median,x_p05,x_p25,x_p75,x_p95,x_skew,x_kurtosis,y_mean,y_std,y_min,y_max,y_median,y_p05,y_p25,y_p75,y_p95,y_skew,y_kurtosis,z_mean,z_std,z_min,z_max,z_median,z_p05,z_p25,z_p75,z_p95,z_skew,z_kurtosis,energy_mean,energy_std,energy_min,energy_max,energy_median,energy_p05,energy_p25,energy_p75,energy_p95,energy_skew,energy_kurtosis,force_mag_mean,force_mag_std,force_mag_min,force_mag_max,force_mag_median,force_mag_p05,force_mag_p25,force_mag_p75,force_mag_p95,force_mag_skew,force_mag_kurtosis,csym_mean,csym_std,csym_min,csym_max,csym_median,csym_p05,csym_p25,csym_p75,csym_p95,csym_skew,csym_kurtosis,material,cfg_file,cfg_path,temperature,logtau
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866112,-0.4767606568723646,0.5007712870059177,0.2886799514659693,1.1450199963292107e-05,0.9993879795074463,0.4998065084218979,0.05070743169635535,0.2506774961948395,0.7512019723653793,0.9522703349590301,0.004182916250120086,-1.2025065344788943,0.4992596692050865,0.28888962612249075,0.0005190119845792651,1.0002199411392212,0.49792149662971497,0.04974113963544369,0.2505900040268898,0.7476267516613007,0.9495120793581009,0.0003927536870224567,-1.1988289285779477,0.499786555581094,0.288232932452056,5.6889100960688666e-05,0.9996740221977234,0.4989379942417145,0.052116491273045545,0.24989299848675728,0.7476384788751602,0.9492539584636688,-0.00014374402014837262,-1.196889881938443,-5.217582860171795,1.5617024105209691,-7.58411979675293,-3.413830041885376,-4.061694860458374,-7.289391040802002,-7.049267530441284,-3.911857485771179,-3.7384069919586183,-0.37909868644229067,-1.8187035327942846,0.9979643595796078,0.47592902288776856,0.06367827951908112,3.502349853515625,0.9276196360588074,0.3413205400109291,0.6464162468910217,1.2839971482753754,1.8855267524719233,0.760324924881622,0.6562257517689898,8.45215695913136,2.5399470595591813,0.8534119725227356,15.875200271606445,8.671384811401367,3.7268515825271606,6.846215128898621,10.242150068283081,12.298810434341426,-0.32973289030236597,-0.14976600155818298,Zr50Cu40Al10,Zr50Cu40Al10_621.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_621.0K.cfg,621.0,15.673249754120494
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.4995218792115265,0.28857511917698436,-0.0039980001747608185,1.0035500526428223,0.49785299599170685,0.0506698664277792,0.24883850663900375,0.7496310174465179,0.9506043940782547,0.004446992167639891,-1.2022483117844613,0.49802077445921894,0.28907609133493894,-0.0046271998435258865,1.0035899877548218,0.49616849422454834,0.04889944158494473,0.24755999445915222,0.746439978480339,0.9486036509275434,0.0015893947206518015,-1.2004493832562124,0.4998449796322311,0.28822955946778667,-0.002938179997727275,1.0022300481796265,0.4986709952354431,0.05140424109995365,0.25126075744628906,0.7495339959859848,0.9498829901218414,-0.0017107055930307396,-1.1974670683281428,-5.2149956773519515,1.5595397301828526,-7.591800212860107,-3.358030080795288,-4.064419984817505,-7.28209068775177,-7.043247580528259,-3.909042477607727,-3.736513090133667,-0.3778779631113919,-1.8178083520658612,1.0153721495224164,0.4810881096395716,0.054624397307634354,3.1920700073242188,0.9438194334506989,0.35787571817636493,0.6608631312847137,1.302886813879013,1.8901906728744502,0.7974705741536887,0.7316084629954624,8.402705296233297,2.513161910245207,0.6505230069160461,16.440500259399414,8.604384899139404,3.6747159838676455,6.882092714309692,10.149549722671509,12.207394647598264,-0.3570592739426901,-0.07464624672339193,Zr50Cu40Al10,Zr50Cu40Al10_625.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_625.0K.cfg,625.0,14.711243297173414
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866112,-0.4767606568723646,0.501523713640141,0.28861323167266845,-0.00231329002417624,1.0094900131225586,0.49956999719142914,0.05178608167916537,0.2519947439432144,0.750812754034996,0.9523419618606567,0.005475404646261281,-1.200859149755571,0.5002645203010179,0.28907882602491275,-0.004534970037639141,1.007140040397644,0.49907949566841125,0.05086105652153492,0.2493947520852089,0.7508690059185028,0.9508083760738372,0.0015382988092138066,-1.2023393008874321,0.4998057064208697,0.28837819626883315,-0.005381150171160698,1.0140399932861328,0.498212993144989,0.050772346183657655,0.25076625496149063,0.7493094950914383,0.9498005628585815,0.0011458411180821507,-1.198030323932305,-5.213252865195274,1.5572342609691783,-7.584239959716797,-3.208209991455078,-4.062279939651489,-7.276940846443177,-7.038330078125,-3.910784900188446,-3.7357705354690554,-0.3785343110721174,-1.8183876055226869,1.0133387700682506,0.4718988549657686,0.025515813380479813,3.358552932739258,0.960031121969223,0.3509631112217903,0.6603486090898514,1.2994345724582672,1.873266851902008,0.7484551269549862,0.7294993000990124,8.421554541066289,2.511205853186333,0.9648939967155457,15.128600120544434,8.61877965927124,3.8595893859863284,6.77926766872406,10.236725330352783,12.313780403137205,-0.32067534262845826,-0.18180094518235101,Zr50Cu40Al10,Zr50Cu40Al10_637.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_637.0K.cfg,637.0,12.03928921382157
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.5000927586073521,0.28885932157099664,-0.0022590099833905697,1.0000799894332886,0.4988330006599426,0.05038809608668089,0.25029925256967545,0.7499790191650391,0.949576637148857,0.0048445587934331895,-1.2023574539149149,0.5002606270283432,0.2889456025988018,-0.008392070420086384,1.0036200284957886,0.4989819973707199,0.05060877427458763,0.24962374567985535,0.7481617629528046,0.9506577283143997,0.0012344998083452185,-1.1999829820612955,0.5000675546579969,0.28837019942553366,-0.006525250151753426,1.0048600435256958,0.4982385039329529,0.051338773965835575,0.24959999322891235,0.7488915175199509,0.9503577679395675,0.0002469836598767311,-1.1986594157123238,-5.212135936439037,1.5579526932500862,-7.57781982421875,-3.2221200466156006,-4.063465118408203,-7.284269785881042,-7.036237478256226,-3.914064943790436,-3.734963083267212,-0.37924536929434555,-1.815503801672489,1.0370995975797996,0.48723209969537645,0.03162645921111107,4.043113708496094,0.9724469780921936,0.3678880497813225,0.6903185844421387,1.3089098036289215,1.9235417485237116,0.9367217358863791,1.602653608877013,8.491791893780231,2.5177081636247047,1.1603599786758423,15.510499954223633,8.674799919128418,3.9260941028594973,6.854857563972473,10.320449590682983,12.33676028251648,-0.32666378971128046,-0.15169166051775962,Zr50Cu40Al10,Zr50Cu40Al10_653.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_653.0K.cfg,653.0,8.958666552346887
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866112,-0.4767606568723646,0.5008106803403934,0.2887137344569262,0.0007084949756972492,1.0004299879074097,0.49933551251888275,0.05031614415347577,0.25199174135923386,0.7511790245771408,0.9515398800373076,0.0033336405351148467,-1.2029790014051935,0.4989890155862777,0.28892995687649814,0.0001295950060011819,1.0012500286102295,0.49593399465084076,0.04964818842709065,0.2479654960334301,0.7487089782953262,0.9501985937356949,0.002582737997853515,-1.2003930954701738,0.49878246003817184,0.288441200320222,0.0005963009898550808,0.9997739791870117,0.4974445104598999,0.050196704454720034,0.24995874240994453,0.7483014762401581,0.9495571792125701,0.0008622959317864636,-1.1991310762053429,-5.211171952605247,1.5587638852832586,-7.609479904174805,-3.381659984588623,-4.053869962692261,-7.2781064987182615,-7.040389895439148,-3.909375011920929,-3.7319523930549625,-0.378838685829066,-1.8181003662346737,1.0211071817167103,0.48894228591634226,0.04480474814772606,3.5573551654815674,0.9615544378757477,0.33408217728137973,0.6607634723186493,1.303847312927246,1.9138624310493464,0.7358923994322869,0.6374568496947468,8.468735582232476,2.497232375747202,0.9059360027313232,16.043399810791016,8.648320198059082,3.7471904873847963,6.961207628250122,10.215125322341919,12.272290182113645,-0.34087341271646077,-0.10024869056727725,Zr50Cu40Al10,Zr50Cu40Al10_671.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_671.0K.cfg,671.0,5.866059842560317
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866112,-0.4767606568723646,0.4993100796942999,0.28871097100125886,-0.0038450700230896473,1.0031299591064453,0.4986640065908432,0.04909873902797699,0.24785875529050827,0.7483514994382858,0.9506596028804779,0.004244517709858704,-1.2030349961627762,0.4982564037713328,0.288764470600344,-0.002305499976500869,1.0054800510406494,0.49656450748443604,0.04941162373870611,0.24854300543665886,0.7475995123386383,0.9495304971933364,0.0038244939218243755,-1.1979778949311355,0.49928930076080724,0.28846533576153194,-0.004688079934567213,1.001230001449585,0.49795399606227875,0.049642425030469894,0.24986400455236435,0.7473942637443542,0.9489941805601119,-0.002231604464288933,-1.1981160736083576,-5.208439349412918,1.5562956724470687,-7.6386799812316895,-3.4666500091552734,-4.0572850704193115,-7.276975393295288,-7.030244946479797,-3.9056849479675293,-3.733854067325592,-0.3795921427069586,-1.8173468041451313,1.0511601447621362,0.48632820342752836,0.021615106612443924,3.8677706718444824,0.9922109246253967,0.371065217256546,0.6859620064496994,1.337433934211731,1.9446533441543574,0.7711476091953126,0.92960793297308,8.502487196952105,2.542854310995685,1.057360053062439,15.605899810791016,8.695765018463135,3.8572769045829776,6.893132448196411,10.350424766540527,12.27927026748657,-0.3503040241341596,-0.15300144337566213,Zr50Cu40Al10,Zr50Cu40Al10_676.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_676.0K.cfg,676.0,5.107508850582301
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.49975775233450986,0.288811618376734,-0.00699537992477417,1.001870036125183,0.49856849014759064,0.05001142919063569,0.24894899502396584,0.749694749712944,0.9512990057468415,0.004256572346082386,-1.201148068477628,0.4995423315652079,0.2889824567194507,-0.008109389804303646,1.0122100114822388,0.4987284988164902,0.05037028957158328,0.250069260597229,0.7498804777860641,0.9508969426155089,0.0027146999483462966,-1.1986571887502306,0.49955963993059416,0.28810382187022765,-0.011256800033152103,1.0053600072860718,0.4986575096845627,0.04858541116118431,0.2507399916648865,0.7476554960012436,0.94626644551754,-0.005220023869815037,-1.196562137806613,-5.202842213869095,1.559039686338321,-7.556240081787109,-3.245990037918091,-4.055969953536987,-7.271429991722107,-7.031735181808472,-3.902305006980896,-3.7133010029792786,-0.37789233117420795,-1.8167788589255855,1.0787096627429127,0.499397003778201,0.08337569981813431,3.936798572540283,1.0137219429016113,0.39197608828544617,0.7109204977750778,1.3759345412254333,1.992463183403015,0.7815686197669297,0.8171769012681369,8.499528749376536,2.502981448751409,0.7410190105438232,15.30150032043457,8.663794994354248,3.9105120301246643,6.916335105895996,10.319175243377686,12.306330156326293,-0.3124784035677519,-0.1961947439081797,Zr50Cu40Al10,Zr50Cu40Al10_683.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_683.0K.cfg,683.0,4.094457424025146
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866112,-0.4767606568723646,0.49905493561891673,0.288778799321811,-0.0020525800064206123,1.0006999969482422,0.49834299087524414,0.04915981497615576,0.2486335039138794,0.7491554915904999,0.9505067735910415,0.004043522714355616,-1.2032275536602977,0.498469564199293,0.28874174022101146,-0.0015767200384289026,1.0009900331497192,0.49629849195480347,0.0502165412530303,0.24885499849915504,0.747176006436348,0.9484136253595352,0.0038880507586104675,-1.1989424861618,0.49981506694405836,0.2883211467719298,-0.002195569919422269,1.0026899576187134,0.4999745041131973,0.050339569151401524,0.25163549184799194,0.7485997676849365,0.9487168788909911,-0.003115327965214103,-1.1972138631902114,-5.207006504714489,1.5589189123558391,-7.61752986907959,-3.3670198917388916,-4.056139945983887,-7.264661383628845,-7.0459699630737305,-3.9042325019836426,-3.7185184597969054,-0.3783888062703487,-1.8181039533957633,1.035670394842513,0.4913263703520653,0.05571950599551201,3.867236614227295,0.9700558483600616,0.3535616844892502,0.6693691164255142,1.3245139718055725,1.92645605802536,0.7973826106342542,1.0503065533771565,8.468171854019165,2.525960306085402,0.988427996635437,16.3710994720459,8.670300006866455,3.7194615721702577,6.893615126609802,10.209999799728394,12.315364742279051,-0.3387345674821934,-0.0760765778589092,Zr50Cu40Al10,Zr50Cu40Al10_690.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_690.0K.cfg,690.0,3.138672607114791
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.4992360058543018,0.28870492324006264,-0.0035257500130683184,1.0010099411010742,0.4973814934492111,0.05031492337584496,0.24845900386571884,0.7492287456989288,0.9508820921182631,0.004239080743271289,-1.2034994017277658,0.49898091849981574,0.28886824948861894,-0.005045610014349222,1.003290057182312,0.49721699953079224,0.04991207662969828,0.24789850041270256,0.7481050044298172,0.9502243518829344,0.003520037281614421,-1.198353461169336,0.5005076156009746,0.28800600143674365,-0.0019445900106802583,1.0041099786758423,0.500764012336731,0.050140661373734484,0.25199150294065475,0.7482027262449265,0.9499068111181258,-0.004888068525817488,-1.1963855934291037,-5.202689394772053,1.5561441500879825,-7.5604400634765625,-3.3889598846435547,-4.054900169372559,-7.268390679359436,-7.026232361793518,-3.9034125208854675,-3.719794023036957,-0.37897962946336966,-1.8162789097547742,1.0716479173023254,0.5035992517514585,0.0512419193983078,4.104189395904541,0.998910516500473,0.3628550708293915,0.7045106291770935,1.370984435081482,2.007362949848175,0.735996327887166,0.6906809054851055,8.558415413022042,2.490872117991338,0.6614450216293335,16.779399871826172,8.744410037994385,3.9356719255447388,7.083165168762207,10.247900009155273,12.380934715270993,-0.341590119431761,0.09572648252951632,Zr50Cu40Al10,Zr50Cu40Al10_707.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_707.0K.cfg,707.0,1.0431721140357704
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.5002446421404747,0.28857432972346075,-0.002991700079292059,1.0031100511550903,0.49901899695396423,0.051479694060981275,0.25071199238300323,0.7505194991827011,0.9512857913970947,0.0038544576828456836,-1.201426987965225,0.4992561413761523,0.28869226424252953,-0.0070791300386190414,1.000789999961853,0.4978415071964264,0.050494004227221015,0.251329243183136,0.7495777606964111,0.9493431001901627,0.0024945513252599416,-1.1991515724281723,0.500552886668349,0.2882185188511605,-0.001468449947424233,1.005519986152649,0.49941200017929077,0.05092839933931828,0.2511900067329407,0.7487787455320358,0.9493825316429136,-0.0033115113727806658,-1.1957591698505705,-5.201521808564663,1.5548702948796693,-7.536799907684326,-3.31643009185791,-4.053254842758179,-7.270469117164612,-7.025870203971863,-3.9007650017738342,-3.7258594036102295,-0.3787941889916267,-1.8165356926004026,1.080311960206367,0.4954004152256673,0.025758039206266403,3.4610965251922607,1.0154751539230347,0.3824657589197159,0.7126973867416382,1.3927939236164093,1.991339647769927,0.6898592797229571,0.5240458467848512,8.570872440293432,2.4838360585333117,0.9230750203132629,16.333599090576172,8.75875997543335,3.91794650554657,7.018197536468506,10.304874897003174,12.385685062408447,-0.34017904620387335,-0.040965235285634005,Zr50Cu40Al10,Zr50Cu40Al10_725.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_725.0K.cfg,725.0,-0.8776832956134046
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.5009996275136381,0.2886011395326919,-0.006017589941620827,1.005679965019226,0.5004689991474152,0.050949389301240454,0.2507220059633255,0.7506927251815796,0.9527980893850326,0.004119592044825136,-1.2013463737032513,0.4987464193483611,0.288812813892578,-0.005926030222326517,1.0030900239944458,0.4970510005950928,0.04895423874258995,0.24849124625325203,0.7481594830751419,0.9491503179073334,0.001683043687610002,-1.200155312463093,0.5012776489380485,0.28848668404971356,-0.0014479700475931168,1.0039600133895874,0.5021330118179321,0.051589476689696316,0.25218675285577774,0.7500414997339249,0.950488755106926,-0.004895547010604264,-1.1992019894151373,-5.198752617537975,1.5537318079672569,-7.564239978790283,-3.2526800632476807,-4.055579900741577,-7.266144490242004,-7.019709944725037,-3.8960525393486023,-3.718094897270203,-0.3784849669191758,-1.8156580650380694,1.0936081221848726,0.525882669739984,0.07349274307489395,3.589193105697632,1.0364629030227661,0.368924143910408,0.7084697335958481,1.3926831185817719,2.0530460357666014,0.839616616938484,1.0589454607694737,8.552571760937571,2.4363378692666977,0.7068960070610046,16.24180030822754,8.741650104522705,4.125085687637329,7.037550091743469,10.28439998626709,12.213865280151365,-0.3762461171249873,0.020281565074502517,Zr50Cu40Al10,Zr50Cu40Al10_730.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_730.0K.cfg,730.0,-1.3630952837694283
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866112,-0.4767606568723646,0.5009558436279767,0.2887923608766589,-0.0063935997895896435,1.0065100193023682,0.5007990002632141,0.051400574296712874,0.2518027573823929,0.7504037469625473,0.9521340489387511,0.0038828152475490017,-1.2026307332371555,0.4992160826016916,0.2888168286466815,-0.005684460047632456,1.0049200057983398,0.4977030009031296,0.04954079166054726,0.2493707537651062,0.7484597414731979,0.9497640073299408,0.001964256258793853,-1.199218036276519,0.5017704487816954,0.28818535333239087,-0.006142229773104191,1.0119999647140503,0.5025754868984222,0.05225263852626085,0.25350699573755264,0.7496377676725388,0.9527231752872467,-0.001406578985154271,-1.1963901301566169,-5.196805172681809,1.5511035570865983,-7.556079864501953,-3.234410047531128,-4.0574951171875,-7.257011485099793,-7.018492579460144,-3.8989824652671814,-3.7215760588645934,-0.37839410001277,-1.8156557460898382,1.0894415717022494,0.523492248910316,0.032927822321653366,4.314373970031738,1.0258134007453918,0.38148707449436187,0.7062675803899765,1.3833524882793427,2.049418258666992,0.9058313789220858,1.3934792451865308,8.534190285354853,2.506195773963002,1.2561899423599243,16.0049991607666,8.76946496963501,3.9575820565223694,6.9023600816726685,10.324900150299072,12.34004988670349,-0.3113475110277116,-0.16779817155625132,Zr50Cu40Al10,Zr50Cu40Al10_741.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_741.0K.cfg,741.0,-2.3597250869698247
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.49968682853575686,0.28894830303698354,-0.007364289835095406,1.0071899890899658,0.4986474961042404,0.04946426972746849,0.2500552535057068,0.7504404932260513,0.951067179441452,0.0022148654939098096,-1.2039133341291304,0.4987284045125707,0.288832832251281,-0.008516740053892136,1.0039900541305542,0.4976225048303604,0.05005717389285565,0.24916649982333183,0.7482714951038361,0.950790974497795,0.0035777483354466457,-1.1989924959429967,0.4995436890474884,0.28809043755710106,-0.002935559954494238,1.0047199726104736,0.49861499667167664,0.05011119842529297,0.2507380098104477,0.7487912625074387,0.9491242796182632,-0.000894053266080062,-1.1956851115972693,-5.194725463926792,1.5542983018624386,-7.6335601806640625,-3.2125699520111084,-4.053030014038086,-7.261152887344361,-7.014679908752441,-3.8968724608421326,-3.7117900967597963,-0.37850763118385805,-1.815090358679221,1.100881970542483,0.5280156309288777,0.03741146996617317,3.4523868560791016,1.03638756275177,0.3749981507658958,0.7167671620845795,1.4038023948669434,2.0956785917282104,0.8023315854063098,0.8010763500876217,8.595543283343314,2.485148111236981,1.1943600177764893,16.69099998474121,8.719025135040283,3.9938654422760016,7.101177453994751,10.337525129318237,12.443409967422484,-0.3128953570938683,-0.03958443711818749,Zr50Cu40Al10,Zr50Cu40Al10_752.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_752.0K.cfg,752.0,-3.2764099247601512
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866112,-0.4767606568723646,0.49847124110389635,0.2890765417832616,-0.0056062000803649426,1.008810043334961,0.4986169934272766,0.05004746578633787,0.2467067539691925,0.7486605048179626,0.9492513537406921,0.0006949397241104572,-1.2058961858575574,0.49877785790347323,0.28891286675826233,-0.0027596100699156523,1.0085200071334839,0.4962805062532425,0.04941340535879135,0.2474380023777485,0.7488562315702438,0.9491675943136214,0.004944768680650153,-1.2000028260293267,0.4997921371736456,0.28817607993684746,-0.0030026601161807775,1.0066900253295898,0.49963949620723724,0.05191575586795807,0.24981975555419922,0.7472915053367615,0.9506315767765043,0.00037911547141287013,-1.1974672985922439,-5.193591443836689,1.5520855256863129,-7.588389873504639,-3.3270699977874756,-4.053405046463013,-7.264234280586242,-7.016409873962402,-3.89593505859375,-3.706240952014923,-0.3782684615602248,-1.8142007489149496,1.0966903650481254,0.5349985209813314,0.07906220108270645,3.7923367023468018,1.021133005619049,0.3528789311647415,0.7064265757799149,1.3990676701068878,2.1171193718910213,0.847690878226698,0.9386297933666103,8.577733504384756,2.4196203530735,1.002210021018982,15.975199699401855,8.774109840393066,4.089004635810852,7.086002588272095,10.249874591827393,12.170544815063476,-0.37236884243303664,0.03594965124941352,Zr50Cu40Al10,Zr50Cu40Al10_771.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_771.0K.cfg,771.0,-4.680993068573862
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.4996650589857309,0.2890874271167543,-0.015159299597144127,1.0071699619293213,0.5011059939861298,0.05035728365182877,0.247980747371912,0.7502809911966324,0.950729516148567,0.002598650871810525,-1.2056718142232843,0.5000201561203057,0.2889019143695303,-0.0030318000353872776,1.0090999603271484,0.4991285055875778,0.050343498773872855,0.25096024572849274,0.7501337677240372,0.9504073709249495,0.0018763485484526148,-1.199272481649638,0.49900862983228583,0.28809216267268833,-0.007851350121200085,1.0051100254058838,0.498025506734848,0.05006630402058363,0.25012700259685516,0.7469094842672348,0.9485101401805878,0.00057402345255344,-1.1960953887374637,-5.19053137087822,1.5513915264582658,-7.583179950714111,-3.1656301021575928,-4.04782509803772,-7.253678655624389,-7.002259850502014,-3.895954966545105,-3.7091415762901305,-0.37921701402966357,-1.8137408167389946,1.099612247686833,0.5201172697669317,0.08894340693950653,3.4462850093841553,1.0217939615249634,0.38207739740610125,0.7227295190095901,1.40554940700531,2.072657525539397,0.7782971254486046,0.6548458530622336,8.656866891384125,2.4349415185107897,1.0027600526809692,16.67609977722168,8.870879650115967,4.169156956672668,7.175459980964661,10.33424973487854,12.35721468925476,-0.36665327486338667,0.04969112675345233,Zr50Cu40Al10,Zr50Cu40Al10_774.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_774.0K.cfg,774.0,-4.883695
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.4994414852565096,0.2889738124429677,0.0005248269881121814,0.9999449849128723,0.4996445029973984,0.04977994952350855,0.246800746768713,0.7493117600679398,0.948577493429184,0.0017992224682980788,-1.204795015894523,0.498798565301051,0.2887655583669498,0.00015345199790317565,0.999800980091095,0.4973980039358139,0.049879871495068076,0.24978750571608543,0.7462712377309799,0.9504789024591446,0.0023394012405097138,-1.199403355015465,0.4999877603777022,0.2878790039940969,5.5862401495687664e-05,0.9998400211334229,0.4982459992170334,0.050906500034034255,0.25118475407361984,0.7482942640781403,0.950534841418266,-0.0025051455328528715,-1.194728797795595,-5.188741126775741,1.5526068903664325,-7.664259910583496,-3.2594900131225586,-4.044960021972656,-7.252931046485901,-7.005972504615784,-3.8910250663757324,-3.714596474170685,-0.3791371197208401,-1.8149019205600079,1.127722423862666,0.5313619620648294,0.10355759412050247,4.322911739349365,1.0561644434928894,0.39183692485094074,0.7409806847572327,1.4403948783874512,2.099048757553099,0.7981962147707492,0.9501695392038281,8.583582563370467,2.443309549890459,0.8259509801864624,15.197600364685059,8.764289855957031,4.100765061378479,7.077025055885315,10.266725301742554,12.212259912490843,-0.35413852518084377,0.020042438689729103,Zr50Cu40Al10,Zr50Cu40Al10_787.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_787.0K.cfg,787.0,-5.708111939916121
4000,1.52175,0.6033464489826721,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.6985448595866109,-0.4767606568723646,0.49869213496692827,0.28892500928354625,-0.005284630227833986,1.0035699605941772,0.499781996011734,0.048581266403198244,0.24827799946069717,0.7478699833154678,0.9489154100418089,-2.0515443208722767e-05,-1.2043933154089927,0.49929009356980625,0.2887486732354371,-0.0006330769974738359,1.003980040550232,0.49677398800849915,0.051363309100270274,0.24904725328087807,0.7478497475385666,0.9498854041099547,0.003719355307931777,-1.1984366270866156,0.4985440181724989,0.28804089658518545,-0.004275199957191944,1.005560040473938,0.4982855021953583,0.04865366891026497,0.2514057457447052,0.7477645128965378,0.9471497803926467,-0.0015129206683441707,-1.1969352314678818,-5.187086362302304,1.5507841153962016,-7.598360061645508,-3.436429977416992,-4.047824859619141,-7.260189962387085,-7.003612637519836,-3.8902300000190735,-3.716657018661499,-0.38060531669057485,-1.8131412729683092,1.1298121475437657,0.5348269980103054,0.04733104258775711,4.354642391204834,1.054261326789856,0.40174600481987,0.7393027693033218,1.4382778406143188,2.1020481824874873,0.8773974106644913,1.3442375922956353,8.650961122512818,2.3985841051535775,1.0902800559997559,15.820599555969238,8.807610034942627,4.418112397193909,7.124512672424316,10.31332516670227,12.389079666137693,-0.29386415479504263,-0.07135066663097689,Zr50Cu40Al10,Zr50Cu40Al10_801.0K.cfg,C:\Users\Admin\Downloads\cfg data\mapped_cfg_and_metadata\mapped_cfg_Zr50Cu40Al10\Zr50Cu40Al10_801.0K.cfg,801.0,-6.506514054071891
